uid,y_true
x17:73,0
x17:74,0
x17:75,0
x17:76,0
x17:77,0
x17:78,0
x17:79,0
x17:80,0
x17:81,0
x17:82,0
x17:83,0
x17:84,0
x17:85,0
x17:86,0
x17:87,0
x17:88,0
x17:89,0
x17:90,0
x17:91,0
x17:92,0
x17:93,0
x17:94,0
x17:95,0
x17:96,0
x17:97,0
x17:98,0
x17:99,0
x17:100,0
x17:101,0
x17:102,0
x17:103,0
x17:104,0
x17:105,0
x17:106,0
x17:107,0
x17:108,0
x17:109,0
x17:110,0
x17:111,0
x17:112,0
x17:113,0
x17:114,0
x17:115,0
x17:116,0
x17:117,0
x17:118,0
x17:119,0
x17:120,0
x17:121,0
x17:122,0
x17:123,0
x17:124,0
x17:125,0
x17:126,0
x17:127,0
x17:128,0
x17:129,0
x17:130,0
x17:131,0
x17:132,0
x17:133,0
x17:134,0
x17:135,0
x17:136,0
x17:137,0
x17:138,0
x17:139,0
x17:140,0
x17:141,0
x17:142,0
x17:143,0
x17:144,0
x17:145,0
x17:146,0
x17:147,0
x17:148,0
x17:149,0
x17:150,0
x17:151,0
x17:152,0
x17:153,0
x17:154,0
x17:155,0
x17:156,0
x17:157,0
x17:158,0
x17:159,0
x17:160,0
x17:161,0
x17:162,0
x17:163,0
x17:164,0
x17:165,0
x17:166,0
x17:167,0
x17:168,0
x17:169,0
x17:170,0
x17:171,0
x17:172,0
x17:173,0
x17:174,0
x17:175,0
x17:176,0
x17:177,0
x17:178,0
x17:179,0
x17:180,0
x17:181,0
x17:182,0
x17:183,0
x17:184,0
x17:185,0
x17:186,0
x17:187,0
x17:188,0
x17:189,0
x17:190,0
x17:191,0
x17:192,0
x17:193,0
x17:194,0
x17:195,0
x17:196,0
x17:197,0
x17:198,0
x17:199,0
x17:200,0
x17:201,0
x17:202,0
x17:203,0
x17:204,0
x17:205,0
x17:206,0
x17:207,0
x17:208,0
x17:209,0
x17:210,0
x17:211,0
x17:212,0
x17:213,0
x17:214,0
x17:215,0
x17:216,0
x17:217,0
x17:218,0
x17:219,0
x17:220,0
x17:221,0
x17:222,0
x17:223,0
x17:224,0
x17:225,0
x17:226,0
x17:227,0
x17:228,0
x17:229,0
x17:230,0
x17:231,0
x17:232,0
x17:233,0
x17:234,0
x17:235,0
x17:236,0
x17:237,0
x17:238,0
x17:239,0
x17:240,0
x17:241,0
x17:242,0
x17:243,0
x17:244,0
x17:245,0
x17:246,0
x17:247,0
x17:248,0
x17:249,0
x17:250,0
x17:251,0
x17:252,0
x17:253,0
x17:254,0
x17:255,0
x17:256,0
x17:257,0
x17:258,0
x17:259,0
x17:260,0
x17:261,0
x17:262,0
x17:263,0
x17:264,0
x17:265,0
x17:266,0
x17:267,0
x17:268,0
x17:269,0
x17:270,0
x17:271,0
x17:272,0
x17:273,0
x17:274,0
x17:275,0
x17:276,0
x17:277,0
x17:278,0
x17:279,0
x17:280,0
x17:281,0
x17:282,0
x17:283,0
x17:284,0
x17:285,0
x17:286,0
x17:287,0
x17:288,0
x17:289,0
x17:290,0
x17:291,0
x17:292,0
x17:293,0
x17:294,0
x17:295,0
x17:296,0
x17:297,0
x17:298,0
x17:299,0
x17:300,0
x17:301,0
x17:302,0
x17:303,0
x17:304,0
x17:305,0
x17:306,0
x17:307,0
x17:308,0
x17:309,0
x17:310,0
x17:311,0
x17:312,0
x17:313,0
x17:314,0
x17:315,0
x17:316,0
x17:317,0
x17:318,0
x17:319,0
x17:320,0
x17:321,0
x17:322,0
x17:323,0
x17:324,0
x17:325,0
x17:326,0
x17:327,0
x17:328,0
x17:329,0
x17:330,0
x17:331,0
x17:332,0
x17:333,0
x17:334,0
x17:335,0
x17:336,0
x17:337,0
x17:338,0
x17:339,0
x17:340,0
x17:341,0
x17:342,0
x17:343,0
x17:344,0
x17:345,0
x17:346,0
x17:347,0
x17:348,0
x17:349,0
x17:350,0
x17:351,0
x17:352,0
x17:353,0
x17:354,0
x17:355,0
x17:356,0
x17:357,0
x17:358,0
x17:359,0
x17:360,0
x17:361,0
x17:362,0
x17:363,0
x17:364,0
x17:365,0
x17:366,0
x17:367,0
x17:368,0
x17:369,0
x17:370,0
x17:371,0
x17:372,0
x17:373,0
x17:374,0
x17:375,0
x17:376,0
x17:377,0
x17:378,0
x17:379,0
x17:380,0
x17:381,0
x17:382,0
x17:383,0
x17:384,0
x17:385,1
x17:386,0
x17:387,0
x17:388,0
x17:389,0
x17:390,0
x17:391,0
x17:392,0
x17:393,0
x17:394,0
x17:395,0
x17:396,0
x17:397,0
x17:398,0
x17:399,0
x18:0,0
x18:1,0
x18:2,0
x18:3,0
x18:4,0
x18:5,0
x18:6,0
x18:7,0
x18:8,0
x18:9,0
x18:10,0
x18:11,0
x18:12,0
x18:13,0
x18:14,0
x18:15,0
x18:16,0
x18:17,0
x18:18,0
x18:19,0
x18:20,0
x18:21,0
x18:22,0
x18:23,0
x18:24,0
x18:25,0
x18:26,0
x18:27,0
x18:28,0
x18:29,0
x18:30,0
x18:31,0
x18:32,0
x18:33,0
x18:34,0
x18:35,0
x18:36,0
x18:37,0
x18:38,0
x18:39,0
x18:40,0
x18:41,0
x18:42,0
x18:43,0
x18:44,0
x18:45,0
x18:46,0
x18:47,0
x18:48,0
x18:49,0
x18:50,0
x18:51,0
x18:52,0
x18:53,0
x18:54,0
x18:55,0
x18:56,0
x18:57,0
x18:58,0
x18:59,0
x18:60,0
x18:61,0
x18:62,0
x18:63,0
x18:64,0
x18:65,0
x18:66,0
x18:67,0
x18:68,0
x18:69,0
x18:70,0
x18:71,0
x18:72,0
x18:73,0
x18:74,0
x18:75,0
x18:76,0
x18:77,0
x18:78,0
x18:79,0
x18:80,0
x18:81,0
x18:82,0
x18:83,0
x18:84,0
x18:85,0
x18:86,0
x18:87,0
x18:88,0
x18:89,0
x18:90,0
x18:91,0
x18:92,0
x18:93,0
x18:94,0
x18:95,0
x18:96,0
x18:97,0
x18:98,0
x18:99,0
x18:100,0
x18:101,0
x18:102,0
x18:103,0
x18:104,0
x18:105,0
x18:106,0
x18:107,0
x18:108,0
x18:109,0
x18:110,0
x18:111,0
x18:112,0
x18:113,0
x18:114,0
x18:115,0
x18:116,0
x18:117,0
x18:118,1
x18:119,0
x18:120,0
x18:121,0
x18:122,0
x18:123,0
x18:124,0
x18:125,0
x18:126,0
x18:127,0
x18:128,0
x18:129,0
x18:130,0
x18:131,0
x18:132,0
x18:133,0
x18:134,0
x18:135,0
x18:136,0
x18:137,0
x18:138,0
x18:139,0
x18:140,0
x18:141,0
x18:142,0
x18:143,0
x18:144,0
x18:145,0
x18:146,0
x18:147,0
x18:148,0
x18:149,0
x18:150,0
x18:151,0
x18:152,0
x18:153,0
x18:154,0
x18:155,0
x18:156,0
x18:157,0
x18:158,0
x18:159,0
x18:160,0
x18:161,0
x18:162,0
x18:163,0
x18:164,0
x18:165,0
x18:166,0
x18:167,0
x18:168,0
x18:169,0
x18:170,0
x18:171,0
x18:172,0
x18:173,0
x18:174,0
x18:175,0
x18:176,0
x18:177,0
x18:178,0
x18:179,0
x18:180,0
x18:181,0
x18:182,0
x18:183,0
x18:184,0
x18:185,0
x18:186,0
x18:187,0
x18:188,0
x18:189,0
x18:190,0
x18:191,0
x18:192,0
x18:193,0
x18:194,0
x18:195,0
x18:196,0
x18:197,0
x18:198,0
x18:199,0
x18:200,0
x18:201,0
x18:202,0
x18:203,0
x18:204,0
x18:205,0
x18:206,0
x18:207,0
x18:208,0
x18:209,0
x18:210,0
x18:211,0
x18:212,0
x18:213,0
x18:214,0
x18:215,0
x18:216,0
x18:217,0
x18:218,0
x18:219,0
x18:220,0
x18:221,0
x18:222,0
x18:223,0
x18:224,0
x18:225,0
x18:226,0
x18:227,0
x18:228,0
x18:229,0
x18:230,0
x18:231,0
x18:232,0
x18:233,0
x18:234,0
x18:235,0
x18:236,0
x18:237,0
x18:238,0
x18:239,0
x18:240,0
x18:241,0
x18:242,0
x18:243,0
x18:244,0
x18:245,0
x18:246,0
x18:247,0
x18:248,0
x18:249,0
x18:250,0
x18:251,0
x18:252,0
x18:253,0
x18:254,0
x18:255,0
x18:256,0
x18:257,0
x18:258,0
x18:259,0
x18:260,0
x18:261,0
x18:262,0
x18:263,0
x18:264,0
x18:265,0
x18:266,0
x18:267,0
x18:268,0
x18:269,0
x18:270,0
x18:271,0
x18:272,0
x18:273,0
x18:274,0
x18:275,0
x18:276,0
x18:277,0
x18:278,0
x18:279,0
x18:280,0
x18:281,0
x18:282,0
x18:283,0
x18:284,0
x18:285,0
x18:286,0
x18:287,0
x18:288,0
x18:289,0
x18:290,0
x18:291,0
x18:292,0
x18:293,0
x18:294,0
x18:295,0
x18:296,0
x18:297,0
x18:298,0
x18:299,0
x18:300,0
x18:301,0
x18:302,0
x18:303,0
x18:304,0
x18:305,0
x18:306,0
x18:307,0
x18:308,0
x18:309,0
x18:310,0
x18:311,0
x18:312,0
x18:313,0
x18:314,0
x18:315,0
x18:316,0
x18:317,0
x18:318,0
x18:319,0
x18:320,0
x18:321,0
x18:322,0
x18:323,0
x18:324,0
x18:325,0
x18:326,0
x18:327,0
x18:328,0
x18:329,0
x18:330,0
x18:331,0
x18:332,0
x18:333,0
x18:334,0
x18:335,0
x18:336,0
x18:337,0
x18:338,0
x18:339,0
x18:340,0
x18:341,0
x18:342,0
x18:343,0
x18:344,0
x18:345,0
x18:346,0
x18:347,0
x18:348,0
x18:349,0
x18:350,0
x18:351,0
x18:352,0
x18:353,0
x18:354,0
x18:355,0
x18:356,0
x18:357,0
x18:358,0
x18:359,0
x18:360,0
x18:361,0
x18:362,0
x18:363,0
x18:364,0
x18:365,0
x18:366,0
x18:367,0
x18:368,0
x18:369,1
x18:370,0
x18:371,0
x18:372,0
x18:373,0
x18:374,0
x18:375,0
x18:376,0
x18:377,0
x18:378,0
x18:379,0
x18:380,0
x18:381,0
x18:382,0
x18:383,0
x18:384,0
x18:385,0
x18:386,0
x18:387,0
x18:388,0
x18:389,0
x18:390,0
x18:391,0
x18:392,0
x18:393,0
x18:394,0
x18:395,0
x18:396,0
x18:397,0
x18:398,0
x18:399,0
x18:400,0
x18:401,0
x18:402,0
x18:403,0
x18:404,0
x18:405,0
x18:406,0
x18:407,0
x18:408,0
x18:409,0
x18:410,0
x18:411,0
x18:412,0
x18:413,0
x18:414,0
x18:415,0
x18:416,0
x18:417,0
x18:418,0
x18:419,0
x18:420,0
x18:421,0
x18:422,0
x18:423,0
x18:424,0
x18:425,0
x18:426,0
x18:427,0
x18:428,0
x18:429,0
x18:430,0
x18:431,0
x18:432,0
x18:433,0
x18:434,0
x18:435,0
x18:436,0
x18:437,0
x18:438,0
x18:439,0
x18:440,0
x18:441,0
x18:442,0
x18:443,0
x18:444,0
x18:445,0
x18:446,0
x18:447,0
x18:448,0
x18:449,0
x18:450,0
x18:451,0
x18:452,0
x18:453,0
x18:454,0
x18:455,0
x18:456,0
x18:457,0
x19:0,0
x19:1,0
x19:2,0
x19:3,0
x19:4,0
x19:5,0
x19:6,0
x19:7,0
x19:8,0
x19:9,0
x19:10,0
x19:11,1
x19:12,1
x19:13,1
x19:14,1
x19:15,1
x19:16,1
x19:17,1
x19:18,1
x19:19,1
x19:20,1
x19:21,1
x19:22,1
x19:23,1
x19:24,1
x19:25,1
x19:26,1
x19:27,1
x19:28,1
x19:29,1
x19:30,1
x19:31,1
x19:32,1
x19:33,1
x19:34,1
x19:35,1
x19:36,0
x19:37,0
x19:38,1
x19:39,1
x19:40,1
x19:41,1
x19:42,1
x19:43,1
x19:44,1
x19:45,1
x19:46,1
x19:47,1
x19:48,1
x19:49,1
x19:50,1
x19:51,1
x19:52,1
x19:53,1
x19:54,1
x19:55,1
x19:56,1
x19:57,1
x19:58,1
x19:59,1
x19:60,1
x19:61,1
x19:62,1
x19:63,1
x19:64,1
x19:65,1
x19:66,1
x19:67,1
x19:68,1
x19:69,1
x19:70,1
x19:71,1
x19:72,1
x19:73,1
x19:74,1
x19:75,1
x19:76,1
x19:77,1
x19:78,1
x19:79,1
x19:80,1
x19:81,1
x19:82,1
x19:83,1
x19:84,1
x19:85,1
x19:86,1
x19:87,1
x19:88,1
x19:89,1
x19:90,1
x19:91,1
x19:92,0
x19:93,0
x19:94,1
x19:95,1
x19:96,1
x19:97,1
x19:98,1
x19:99,1
x19:100,1
x19:101,1
x19:102,1
x19:103,1
x19:104,1
x19:105,1
x19:106,1
x19:107,1
x19:108,1
x19:109,1
x19:110,1
x19:111,1
x19:112,1
x19:113,1
x19:114,1
x19:115,1
x19:116,1
x19:117,1
x19:118,1
x19:119,1
x19:120,1
x19:121,1
x19:122,1
x19:123,1
x19:124,1
x19:125,1
x19:126,1
x19:127,1
x19:128,1
x19:129,1
x19:130,1
x19:131,1
x19:132,1
x19:133,1
x19:134,1
x19:135,1
x19:136,1
x19:137,1
x19:138,1
x19:139,1
x19:140,1
x19:141,1
x19:142,1
x19:143,1
x19:144,1
x19:145,1
x19:146,1
x19:147,1
x19:148,1
x19:149,1
x19:150,1
x19:151,1
x19:152,1
x19:153,0
x19:154,0
x19:155,0
x19:156,0
x19:157,0
x19:158,0
x19:159,0
x19:160,0
x19:161,0
x19:162,0
x19:163,0
x19:164,0
x19:165,0
x19:166,0
x19:167,0
x19:168,0
x19:169,0
x19:170,1
x19:171,1
x19:172,1
x19:173,1
x19:174,1
x19:175,1
x19:176,0
x19:177,0
x19:178,0
x19:179,0
x19:180,0
x19:181,0
x19:182,0
x19:183,1
x19:184,1
x19:185,0
x19:186,0
x19:187,0
x19:188,0
x19:189,0
x19:190,0
x19:191,0
x19:192,1
x19:193,1
x19:194,1
x19:195,1
x19:196,1
x19:197,1
x19:198,1
x19:199,1
x19:200,1
x19:201,1
x19:202,1
x19:203,1
x19:204,1
x19:205,1
x19:206,1
x19:207,1
x19:208,1
x19:209,1
x19:210,1
x19:211,1
x19:212,1
x19:213,1
x19:214,1
x19:215,1
x19:216,1
x19:217,1
x19:218,1
x19:219,1
x19:220,1
x19:221,1
x19:222,1
x19:223,1
x19:224,1
x19:225,1
x19:226,1
x19:227,0
x19:228,0
x19:229,0
x19:230,0
x19:231,0
x19:232,1
x19:233,1
x19:234,1
x19:235,1
x19:236,1
x19:237,1
x19:238,1
x19:239,1
x19:240,1
x19:241,1
x19:242,1
x19:243,1
x19:244,1
x19:245,1
x19:246,1
x19:247,1
x19:248,1
x19:249,1
x19:250,1
x19:251,1
x19:252,1
x19:253,1
x19:254,1
x19:255,1
x19:256,1
x19:257,1
x19:258,1
x19:259,1
x19:260,1
x19:261,1
x19:262,1
x19:263,1
x19:264,1
x19:265,1
x19:266,1
x19:267,1
x19:268,1
x19:269,1
x19:270,1
x19:271,1
x19:272,1
x19:273,1
x19:274,1
x19:275,1
x19:276,1
x19:277,1
x19:278,1
x19:279,1
x19:280,1
x19:281,1
x19:282,1
x19:283,1
x19:284,1
x19:285,1
x19:286,1
x19:287,1
x19:288,1
x19:289,1
x19:290,1
x19:291,1
x19:292,1
x19:293,1
x19:294,1
x19:295,1
x19:296,1
x19:297,1
x19:298,1
x19:299,1
x19:300,1
x19:301,1
x19:302,1
x19:303,1
x19:304,1
x19:305,1
x19:306,1
x19:307,1
x19:308,1
x19:309,1
x19:310,1
x19:311,1
x19:312,1
x19:313,1
x19:314,1
x19:315,1
x19:316,1
x19:317,1
x19:318,1
x19:319,1
x19:320,1
x19:321,1
x19:322,1
x19:323,1
x19:324,1
x19:325,1
x19:326,1
x19:327,1
x19:328,1
x19:329,1
x19:330,1
x19:331,1
x19:332,1
x19:333,1
x19:334,1
x19:335,1
x19:336,1
x19:337,1
x19:338,1
x19:339,1
x19:340,1
x19:341,1
x19:342,1
x19:343,1
x19:344,1
x19:345,1
x19:346,1
x19:347,1
x19:348,1
x19:349,1
x19:350,1
x19:351,1
x19:352,1
x19:353,1
x19:354,1
x19:355,1
x19:356,1
x19:357,1
x19:358,1
x19:359,1
x19:360,0
x19:361,0
x19:362,0
x19:363,0
x19:364,0
x19:365,0
x19:366,0
x19:367,0
x19:368,0
x19:369,0
x19:370,0
x19:371,0
x19:372,0
x19:373,0
x19:374,0
x19:375,0
x19:376,0
x19:377,0
x19:378,0
x19:379,0
x19:380,0
x19:381,0
x19:382,0
x19:383,0
x19:384,0
x19:385,0
x19:386,0
x19:387,0
x19:388,0
x19:389,1
x19:390,1
x19:391,1
x19:392,1
x19:393,1
x19:394,1
x19:395,1
x19:396,1
x19:397,1
x19:398,1
x19:399,1
x19:400,1
x19:401,1
x19:402,1
x19:403,1
x19:404,1
x19:405,1
x19:406,1
x19:407,1
x19:408,1
x19:409,1
x19:410,1
x19:411,1
x19:412,1
x19:413,1
x19:414,1
x19:415,1
x19:416,1
x19:417,1
x19:418,1
x19:419,1
x19:420,1
x19:421,1
x19:422,1
x19:423,1
x19:424,1
x19:425,1
x19:426,1
x19:427,1
x19:428,1
x19:429,1
x19:430,1
x19:431,1
x19:432,1
x19:433,1
x19:434,1
x19:435,1
x19:436,1
x19:437,1
x19:438,1
x19:439,1
x19:440,1
x19:441,1
x19:442,1
x19:443,1
x19:444,1
x19:445,1
x19:446,1
x19:447,1
x19:448,1
x19:449,1
x19:450,1
x19:451,1
x19:452,1
x19:453,1
x19:454,1
x19:455,1
x19:456,1
x19:457,1
x19:458,1
x19:459,1
x19:460,1
x19:461,1
x19:462,1
x19:463,1
x19:464,1
x19:465,1
x19:466,1
x19:467,1
x19:468,1
x19:469,1
x19:470,1
x19:471,1
x19:472,1
x19:473,1
x19:474,1
x19:475,1
x19:476,1
x19:477,1
x19:478,1
x19:479,1
x19:480,1
x19:481,1
x19:482,1
x19:483,1
x19:484,1
x19:485,1
x19:486,1
x20:0,0
x20:1,0
x20:2,0
x20:3,0
x20:4,0
x20:5,0
x20:6,0
x20:7,0
x20:8,0
x20:9,0
x20:10,0
x20:11,0
x20:12,0
x20:13,0
x20:14,0
x20:15,0
x20:16,0
x20:17,0
x20:18,0
x20:19,0
x20:20,0
x20:21,0
x20:22,0
x20:23,0
x20:24,0
x20:25,0
x20:26,0
x20:27,0
x20:28,0
x20:29,0
x20:30,0
x20:31,0
x20:32,0
x20:33,0
x20:34,0
x20:35,0
x20:36,0
x20:37,0
x20:38,0
x20:39,0
x20:40,0
x20:41,0
x20:42,0
x20:43,0
x20:44,0
x20:45,0
x20:46,0
x20:47,0
x20:48,0
x20:49,0
x20:50,0
x20:51,0
x20:52,0
x20:53,0
x20:54,0
x20:55,0
x20:56,0
x20:57,1
x20:58,1
x20:59,1
x20:60,1
x20:61,1
x20:62,1
x20:63,1
x20:64,1
x20:65,1
x20:66,1
x20:67,1
x20:68,1
x20:69,1
x20:70,1
x20:71,1
x20:72,1
x20:73,1
x20:74,0
x20:75,0
x20:76,1
x20:77,0
x20:78,0
x20:79,0
x20:80,0
x20:81,1
x20:82,1
x20:83,1
x20:84,1
x20:85,1
x20:86,0
x20:87,0
x20:88,0
x20:89,0
x20:90,0
x20:91,0
x20:92,0
x20:93,0
x20:94,1
x20:95,0
x20:96,1
x20:97,1
x20:98,1
x20:99,1
x20:100,1
x20:101,1
x20:102,1
x20:103,1
x20:104,1
x20:105,1
x20:106,1
x20:107,1
x20:108,1
x20:109,1
x20:110,1
x20:111,1
x20:112,1
x20:113,0
x20:114,1
x20:115,1
x20:116,1
x20:117,1
x20:118,1
x20:119,1
x20:120,1
x20:121,1
x20:122,1
x20:123,1
x20:124,1
x20:125,1
x20:126,1
x20:127,1
x20:128,1
x20:129,1
x20:130,1
x20:131,1
x20:132,1
x20:133,1
x20:134,0
x20:135,0
x20:136,0
x20:137,0
x20:138,0
x20:139,0
x20:140,0
x20:141,0
x20:142,0
x20:143,0
x20:144,0
x20:145,0
x20:146,0
x20:147,0
x20:148,0
x20:149,0
x20:150,1
x20:151,1
x20:152,0
x20:153,1
x20:154,1
x20:155,0
x20:156,0
x20:157,0
x20:158,0
x20:159,0
x20:160,0
x20:161,0
x20:162,0
x20:163,0
x20:164,0
x20:165,0
x20:166,1
x20:167,1
x20:168,0
x20:169,1
x20:170,1
x20:171,1
x20:172,1
x20:173,1
x20:174,1
x20:175,1
x20:176,1
x20:177,1
x20:178,1
x20:179,1
x20:180,1
x20:181,1
x20:182,1
x20:183,1
x20:184,0
x20:185,0
x20:186,0
x20:187,0
x20:188,0
x20:189,0
x20:190,0
x20:191,0
x20:192,1
x20:193,0
x20:194,1
x20:195,1
x20:196,1
x20:197,1
x20:198,1
x20:199,1
x20:200,1
x20:201,1
x20:202,1
x20:203,1
x20:204,1
x20:205,1
x20:206,0
x20:207,0
x20:208,1
x20:209,1
x20:210,1
x20:211,1
x20:212,1
x20:213,1
x20:214,1
x20:215,1
x20:216,1
x20:217,1
x20:218,1
x20:219,1
x20:220,1
x20:221,1
x20:222,1
x20:223,1
x20:224,1
x20:225,1
x20:226,0
x20:227,0
x20:228,1
x20:229,1
x20:230,1
x20:231,1
x20:232,1
x20:233,1
x20:234,1
x20:235,1
x20:236,1
x20:237,1
x20:238,1
x20:239,1
x20:240,1
x20:241,1
x20:242,1
x20:243,1
x20:244,1
x20:245,1
x20:246,1
x20:247,1
x20:248,1
x20:249,1
x20:250,1
x20:251,0
x20:252,1
x20:253,1
x20:254,1
x20:255,1
x20:256,1
x20:257,1
x20:258,1
x20:259,1
x20:260,1
x20:261,1
x20:262,0
x20:263,0
x20:264,0
x20:265,0
x20:266,1
x20:267,0
x20:268,1
x20:269,1
x20:270,1
x20:271,1
x20:272,1
x20:273,1
x20:274,1
x20:275,1
x20:276,1
x20:277,1
x20:278,1
x20:279,0
x20:280,0
x20:281,0
x20:282,0
x20:283,0
x20:284,0
x20:285,0
x20:286,0
x20:287,0
x20:288,0
x20:289,0
x20:290,0
x20:291,0
x20:292,0
x20:293,0
x20:294,0
x20:295,0
x20:296,0
x20:297,0
x20:298,0
x20:299,0
x20:300,0
x20:301,0
x20:302,0
x20:303,0
x20:304,0
x20:305,0
x20:306,0
x20:307,0
x20:308,0
x20:309,0
x20:310,0
x20:311,0
x20:312,0
x20:313,0
x20:314,0
x20:315,0
x20:316,0
x20:317,0
x20:318,0
x20:319,0
x20:320,0
x20:321,0
x20:322,0
x20:323,0
x20:324,0
x20:325,0
x20:326,0
x20:327,0
x20:328,1
x20:329,1
x20:330,1
x20:331,1
x20:332,1
x20:333,1
x20:334,1
x20:335,1
x20:336,1
x20:337,1
x20:338,1
x20:339,1
x20:340,1
x20:341,1
x20:342,1
x20:343,1
x20:344,1
x20:345,1
x20:346,1
x20:347,1
x20:348,1
x20:349,1
x20:350,1
x20:351,1
x20:352,1
x20:353,1
x20:354,1
x20:355,1
x20:356,1
x20:357,1
x20:358,1
x20:359,1
x20:360,1
x20:361,1
x20:362,1
x20:363,0
x20:364,1
x20:365,1
x20:366,1
x20:367,1
x20:368,1
x20:369,1
x20:370,1
x20:371,1
x20:372,1
x20:373,1
x20:374,1
x20:375,1
x20:376,1
x20:377,1
x20:378,1
x20:379,1
x20:380,1
x20:381,1
x20:382,1
x20:383,1
x20:384,1
x20:385,1
x20:386,1
x20:387,1
x20:388,1
x20:389,1
x20:390,0
x20:391,1
x20:392,0
x20:393,0
x20:394,1
x20:395,0
x20:396,0
x20:397,0
x20:398,0
x20:399,0
x20:400,1
x20:401,0
x20:402,0
x20:403,1
x20:404,0
x20:405,1
x20:406,0
x20:407,0
x20:408,1
x20:409,1
x20:410,1
x20:411,0
x20:412,1
x20:413,1
x20:414,1
x20:415,1
x20:416,0
x20:417,0
x20:418,1
x20:419,1
x20:420,1
x20:421,1
x20:422,1
x20:423,1
x20:424,1
x20:425,1
x20:426,0
x20:427,0
x20:428,0
x20:429,1
x20:430,1
x20:431,0
x20:432,0
x20:433,0
x20:434,0
x20:435,0
x20:436,0
x20:437,0
x20:438,0
x20:439,0
x20:440,0
x20:441,0
x20:442,0
x20:443,0
x20:444,0
x20:445,0
x20:446,0
x20:447,0
x20:448,0
x20:449,0
x20:450,0
x20:451,0
x20:452,0
x20:453,0
x20:454,0
x20:455,0
x20:456,0
x20:457,0
x20:458,0
x20:459,1
x20:460,1
x20:461,1
x20:462,1
x20:463,1
x20:464,1
x20:465,1
x20:466,1
x20:467,1
x20:468,1
x20:469,1
x20:470,1
x20:471,1
x20:472,1
x20:473,1
x20:474,1
x20:475,1
x20:476,0
x20:477,0
x20:478,0
x20:479,0
x20:480,0
x20:481,0
x20:482,0
x20:483,0
x20:484,0
x20:485,0
x20:486,0
x20:487,0
x20:488,0
x20:489,0
x20:490,0
x20:491,0
x20:492,0
x20:493,1
x20:494,1
x20:495,1
x20:496,0
x20:497,1
x20:498,0
x20:499,1
x20:500,1
x20:501,0
x20:502,0
x20:503,0
x20:504,0
x20:505,0
x20:506,0
x20:507,0
x20:508,0
x20:509,0
x20:510,0
x20:511,0
x21:0,0
x21:1,0
x21:2,0
x21:3,0
x21:4,0
x21:5,0
x21:6,0
x21:7,0
x21:8,0
x21:9,0
x21:10,0
x21:11,0
x21:12,0
x21:13,0
x21:14,0
x21:15,0
x21:16,0
x21:17,0
x21:18,0
x21:19,0
x21:20,0
x21:21,0
x21:22,0
x21:23,0
x21:24,0
x21:25,0
x21:26,0
x21:27,0
x21:28,0
x21:29,0
x21:30,0
x21:31,0
x21:32,0
x21:33,0
x21:34,0
x21:35,0
x21:36,0
x21:37,0
x21:38,0
x21:39,0
x21:40,0
x21:41,0
x21:42,0
x21:43,0
x21:44,0
x21:45,0
x21:46,0
x21:47,0
x21:48,0
x21:49,0
x21:50,0
x21:51,0
x21:52,0
x21:53,0
x21:54,0
x21:55,0
x21:56,0
x21:57,0
x21:58,0
x21:59,0
x21:60,0
x21:61,0
x21:62,0
x21:63,0
x21:64,0
x21:65,0
x21:66,0
x21:67,0
x21:68,0
x21:69,0
x21:70,0
x21:71,0
x21:72,0
x21:73,0
x21:74,0
x21:75,0
x21:76,0
x21:77,0
x21:78,0
x21:79,0
x21:80,0
x21:81,0
x21:82,0
x21:83,0
x21:84,0
x21:85,0
x21:86,0
x21:87,0
x21:88,0
x21:89,0
x21:90,0
x21:91,0
x21:92,0
x21:93,0
x21:94,0
x21:95,0
x21:96,0
x21:97,0
x21:98,0
x21:99,0
x21:100,0
x21:101,0
x21:102,0
x21:103,0
x21:104,0
x21:105,0
x21:106,0
x21:107,0
x21:108,0
x21:109,0
x21:110,0
x21:111,0
x21:112,0
x21:113,0
x21:114,0
x21:115,0
x21:116,0
x21:117,0
x21:118,0
x21:119,0
x21:120,0
x21:121,1
x21:122,1
x21:123,0
x21:124,0
x21:125,0
x21:126,0
x21:127,0
x21:128,0
x21:129,0
x21:130,0
x21:131,0
x21:132,0
x21:133,0
x21:134,0
x21:135,0
x21:136,0
x21:137,0
x21:138,0
x21:139,0
x21:140,0
x21:141,0
x21:142,0
x21:143,0
x21:144,0
x21:145,0
x21:146,0
x21:147,0
x21:148,0
x21:149,0
x21:150,0
x21:151,0
x21:152,0
x21:153,0
x21:154,0
x21:155,0
x21:156,0
x21:157,0
x21:158,0
x21:159,0
x21:160,0
x21:161,0
x21:162,0
x21:163,0
x21:164,0
x21:165,1
x21:166,0
x21:167,0
x21:168,0
x21:169,0
x21:170,0
x21:171,0
x21:172,0
x21:173,0
x21:174,0
x21:175,0
x21:176,0
x21:177,0
x21:178,0
x21:179,0
x21:180,0
x21:181,1
x21:182,1
x21:183,1
x21:184,1
x21:185,1
x21:186,1
x21:187,1
x21:188,1
x21:189,1
x21:190,1
x21:191,1
x21:192,1
x21:193,1
x21:194,1
x21:195,1
x21:196,1
x21:197,1
x21:198,1
x21:199,1
x21:200,1
x21:201,1
x21:202,1
x21:203,1
x21:204,1
x21:205,1
x21:206,1
x21:207,1
x21:208,1
x21:209,1
x21:210,1
x21:211,1
x21:212,1
x21:213,1
x21:214,1
